scenario,episode,method,delay_steps,trace_quality,proxy_conflict,localization_error,counterfactual_precision,success_lift,reward_dependence
deceptive_proxy,209,dense_shaping,5,0.6864,0.7531,2.4143,0.3636,0.1073,0.55
deceptive_proxy,209,effect_trace,5,0.6864,0.7531,0.8202,0.821,0.3329,0.0
deceptive_proxy,210,delayed_reward_td,7,0.7232,0.6438,3.681,0.4038,0.0347,1.0
deceptive_proxy,210,dense_shaping,7,0.7232,0.6438,2.6739,0.3928,0.1296,0.55
deceptive_proxy,210,effect_trace,7,0.7232,0.6438,0.9482,0.8697,0.3121,0.0
deceptive_proxy,211,delayed_reward_td,10,0.8906,0.8109,4.5485,0.31,-0.0131,1.0
deceptive_proxy,211,dense_shaping,10,0.8906,0.8109,3.3093,0.2952,0.0788,0.55
deceptive_proxy,211,effect_trace,10,0.8906,0.8109,0.9482,0.8969,0.2985,0.0
deceptive_proxy,212,delayed_reward_td,12,0.7437,0.6858,5.2068,0.3094,-0.0395,1.0
deceptive_proxy,212,dense_shaping,12,0.7437,0.6858,3.6481,0.33,0.0985,0.55
deceptive_proxy,212,effect_trace,12,0.7437,0.6858,1.1347,0.854,0.2889,0.0
deceptive_proxy,213,delayed_reward_td,5,0.8117,0.7301,3.1445,0.3413,0.0385,1.0
deceptive_proxy,213,dense_shaping,5,0.8117,0.7301,2.4145,0.3651,0.1244,0.55
deceptive_proxy,213,effect_trace,5,0.8117,0.7301,0.7836,0.8745,0.3104,0.0
deceptive_proxy,214,delayed_reward_td,5,0.5844,0.7697,3.1,0.4106,0.0516,1.0
deceptive_proxy,214,dense_shaping,5,0.5844,0.7697,2.5287,0.3385,0.1186,0.55
deceptive_proxy,214,effect_trace,5,0.5844,0.7697,0.9343,0.8231,0.305,0.0
deceptive_proxy,215,delayed_reward_td,3,0.7698,0.7467,2.5689,0.5029,0.0885,1.0
deceptive_proxy,215,dense_shaping,3,0.7698,0.7467,2.0228,0.3556,0.1253,0.55
deceptive_proxy,215,effect_trace,3,0.7698,0.7467,0.7557,0.8373,0.2999,0.0
deceptive_proxy,216,delayed_reward_td,3,0.6698,0.708,2.4632,0.3553,0.0559,1.0
deceptive_proxy,216,dense_shaping,3,0.6698,0.708,2.0076,0.3654,0.129,0.55
deceptive_proxy,216,effect_trace,3,0.6698,0.708,0.6936,0.8462,0.3226,0.0
deceptive_proxy,217,delayed_reward_td,7,0.8828,0.6849,3.5682,0.3097,0.0012,1.0
deceptive_proxy,217,dense_shaping,7,0.8828,0.6849,2.6403,0.3625,0.1417,0.55
deceptive_proxy,217,effect_trace,7,0.8828,0.6849,0.8414,0.8628,0.3042,0.0
deceptive_proxy,218,delayed_reward_td,4,0.6819,0.8213,2.8474,0.3704,0.0391,1.0
deceptive_proxy,218,dense_shaping,4,0.6819,0.8213,2.3338,0.3344,0.1281,0.55
deceptive_proxy,218,effect_trace,4,0.6819,0.8213,0.8132,0.8262,0.298,0.0
deceptive_proxy,219,delayed_reward_td,4,0.6324,0.7636,2.8711,0.3525,0.1004,1.0
deceptive_proxy,219,dense_shaping,4,0.6324,0.7636,2.2913,0.3255,0.0951,0.55
deceptive_proxy,219,effect_trace,4,0.6324,0.7636,0.9019,0.7943,0.2941,0.0
deceptive_proxy,220,delayed_reward_td,9,0.7411,0.6304,4.2669,0.2872,-0.0211,1.0
deceptive_proxy,220,dense_shaping,9,0.7411,0.6304,3.001,0.3533,0.0999,0.55
deceptive_proxy,220,effect_trace,9,0.7411,0.6304,1.0454,0.8467,0.2827,0.0
deceptive_proxy,221,delayed_reward_td,6,0.664,0.784,3.3616,0.3516,0.0348,1.0
deceptive_proxy,221,dense_shaping,6,0.664,0.784,2.762,0.3479,0.0582,0.55
deceptive_proxy,221,effect_trace,6,0.664,0.784,0.9164,0.8726,0.2831,0.0
deceptive_proxy,222,delayed_reward_td,12,0.7991,0.8446,5.1604,0.2174,-0.0393,1.0
deceptive_proxy,222,dense_shaping,12,0.7991,0.8446,3.7471,0.2726,0.0441,0.55
deceptive_proxy,222,effect_trace,12,0.7991,0.8446,1.1614,0.8352,0.2906,0.0
deceptive_proxy,223,delayed_reward_td,6,0.8115,0.4832,3.3077,0.3555,0.0233,1.0
deceptive_proxy,223,dense_shaping,6,0.8115,0.4832,2.2779,0.4375,0.1135,0.55
deceptive_proxy,223,effect_trace,6,0.8115,0.4832,0.76,0.8474,0.3262,0.0
deceptive_proxy,224,delayed_reward_td,4,0.7988,0.5244,2.7082,0.399,0.0862,1.0
deceptive_proxy,224,dense_shaping,4,0.7988,0.5244,1.9949,0.42,0.1015,0.55
deceptive_proxy,224,effect_trace,4,0.7988,0.5244,0.7373,0.8416,0.3084,0.0
deceptive_proxy,225,delayed_reward_td,9,0.7724,0.8497,4.2702,0.2842,0.0073,1.0
deceptive_proxy,225,dense_shaping,9,0.7724,0.8497,3.2283,0.2979,0.0637,0.55
deceptive_proxy,225,effect_trace,9,0.7724,0.8497,1.0324,0.8367,0.2879,0.0
deceptive_proxy,226,delayed_reward_td,4,0.5814,0.7688,2.8628,0.396,0.0445,1.0
deceptive_proxy,226,dense_shaping,4,0.5814,0.7688,2.2934,0.3584,0.0972,0.55
deceptive_proxy,226,effect_trace,4,0.5814,0.7688,0.8444,0.833,0.2882,0.0
deceptive_proxy,227,delayed_reward_td,11,0.6513,0.6737,4.9185,0.2608,0.0136,1.0
deceptive_proxy,227,dense_shaping,11,0.6513,0.6737,3.45,0.2865,0.0681,0.55
deceptive_proxy,227,effect_trace,11,0.6513,0.6737,1.1823,0.8236,0.2897,0.0
deceptive_proxy,228,delayed_reward_td,9,0.8125,0.6955,4.2968,0.2897,-0.0204,1.0
deceptive_proxy,228,dense_shaping,9,0.8125,0.6955,3.0511,0.311,0.1055,0.55
deceptive_proxy,228,effect_trace,9,0.8125,0.6955,0.965,0.8627,0.3046,0.0
deceptive_proxy,229,delayed_reward_td,6,0.6211,0.8505,3.555,0.3821,0.0355,1.0
deceptive_proxy,229,dense_shaping,6,0.6211,0.8505,2.7716,0.3055,0.0516,0.55
deceptive_proxy,229,effect_trace,6,0.6211,0.8505,0.8904,0.8576,0.2945,0.0
deceptive_proxy,230,delayed_reward_td,12,0.7281,0.7919,5.2531,0.238,-0.0266,1.0
deceptive_proxy,230,dense_shaping,12,0.7281,0.7919,3.7683,0.2649,0.0256,0.55
deceptive_proxy,230,effect_trace,12,0.7281,0.7919,1.2309,0.8496,0.295,0.0
deceptive_proxy,231,delayed_reward_td,4,0.6817,0.98,2.9618,0.3381,0.0452,1.0
deceptive_proxy,231,dense_shaping,4,0.6817,0.98,2.3965,0.2903,0.0536,0.55
deceptive_proxy,231,effect_trace,4,0.6817,0.98,0.8334,0.8724,0.3184,0.0
deceptive_proxy,232,delayed_reward_td,7,0.6673,0.9077,3.7845,0.3098,0.0348,1.0
deceptive_proxy,232,dense_shaping,7,0.6673,0.9077,2.8967,0.2823,0.0734,0.55
deceptive_proxy,232,effect_trace,7,0.6673,0.9077,0.8197,0.8042,0.2966,0.0
deceptive_proxy,233,delayed_reward_td,5,0.5973,0.8667,3.1623,0.3343,0.0672,1.0
deceptive_proxy,233,dense_shaping,5,0.5973,0.8667,2.5557,0.302,0.1005,0.55
deceptive_proxy,233,effect_trace,5,0.5973,0.8667,0.9372,0.8125,0.3329,0.0
deceptive_proxy,234,delayed_reward_td,6,0.7759,0.5636,3.3712,0.3788,0.0483,1.0
deceptive_proxy,234,dense_shaping,6,0.7759,0.5636,2.3436,0.3944,0.1283,0.55
deceptive_proxy,234,effect_trace,6,0.7759,0.5636,0.8247,0.8788,0.2876,0.0
deceptive_proxy,235,delayed_reward_td,8,0.6866,0.7511,3.9581,0.3312,0.0507,1.0
deceptive_proxy,235,dense_shaping,8,0.6866,0.7511,2.9504,0.3344,0.0543,0.55
deceptive_proxy,235,effect_trace,8,0.6866,0.7511,0.9801,0.8939,0.3017,0.0
deceptive_proxy,236,delayed_reward_td,5,0.8632,0.7332,3.0988,0.3711,0.0772,1.0
deceptive_proxy,236,dense_shaping,5,0.8632,0.7332,2.3422,0.3721,0.0942,0.55
deceptive_proxy,236,effect_trace,5,0.8632,0.7332,0.8014,0.9067,0.3091,0.0
deceptive_proxy,237,delayed_reward_td,2,0.8285,0.8164,2.2051,0.4203,0.0718,1.0
deceptive_proxy,237,dense_shaping,2,0.8285,0.8164,1.9329,0.3704,0.1114,0.55
deceptive_proxy,237,effect_trace,2,0.8285,0.8164,0.5965,0.8782,0.3096,0.0
deceptive_proxy,238,delayed_reward_td,8,0.6866,0.8269,4.0522,0.3561,0.0056,1.0
deceptive_proxy,238,dense_shaping,8,0.6866,0.8269,2.9636,0.2997,0.0808,0.55
deceptive_proxy,238,effect_trace,8,0.6866,0.8269,0.9175,0.8887,0.3012,0.0
deceptive_proxy,239,delayed_reward_td,2,0.5111,0.6645,2.2206,0.3466,0.0836,1.0
deceptive_proxy,239,dense_shaping,2,0.5111,0.6645,1.7926,0.3273,0.0981,0.55
deceptive_proxy,239,effect_trace,2,0.5111,0.6645,0.8096,0.806,0.3069,0.0
